,AdmissionYear,AdmissionMonth,MonthCode,AdmissionType,CountyOfCommitment,LastKnownResidenceCounty,Gender,AgeOfAdmission,MostSeriousCrime,AgeRange,Borough
14769,2018,OCTOBER,10,NEW COURT COMMITMENT,FULTON,MISSING,MALE,39,GRAND LARCEN 4TH,25-44,NA
14770,2018,OCTOBER,10,NEW COURT COMMITMENT,FULTON,MISSING,MALE,44,SEXUAL ABUSE 1ST,25-44,NA
14771,2018,OCTOBER,10,NEW COURT COMMITMENT,FULTON,MISSING,MALE,49,FALSLY REPRT INCIDNT-2ND,45-64,NA
14772,2018,OCTOBER,10,NEW COURT COMMITMENT,FULTON,MISSING,FEMALE,26,CSCS 3RD,25-44,NA
14773,2018,OCTOBER,10,NEW COURT COMMITMENT,FULTON,MISSING,FEMALE,26,CPCS 5TH,25-44,NA
14774,2018,OCTOBER,10,NEW COURT COMMITMENT,FULTON,MISSING,FEMALE,27,CPCS 5TH,25-44,NA
14775,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,25,CPCS 3RD,25-44,NA
14776,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,26,CPCS 3RD,25-44,NA
14777,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,31,MURDER 2ND,25-44,NA
14778,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,31,DWI: ALC OR DRGS 3 OFF,25-44,NA
14779,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,34,SEX OFF REG VIOL 1,25-44,NA
14780,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,34,SEX OFF REG VIOL 1,25-44,NA
14781,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,34,CRIM SEX ACT 2ND 2007,25-44,NA
14782,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,36,FORGERY 2ND,25-44,NA
14783,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,38,UNLICENSED DRIVER,25-44,NA
14784,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,41,GRAND LARCEN 4TH,25-44,NA
14785,2018,OCTOBER,10,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,44,RAPE 2ND 2007,25-44,NA
14786,2018,OCTOBER,10,NEW COURT COMMITMENT,GREENE,MISSING,MALE,25,CPCS 3RD,25-44,NA
14787,2018,OCTOBER,10,NEW COURT COMMITMENT,GREENE,MISSING,MALE,26,CSCS 3RD,25-44,NA
14788,2018,OCTOBER,10,NEW COURT COMMITMENT,GREENE,MISSING,MALE,29,CPCS 3RD,25-44,NA
14789,2018,OCTOBER,10,NEW COURT COMMITMENT,GREENE,MISSING,MALE,32,CPCS 5TH,25-44,NA
14790,2018,OCTOBER,10,NEW COURT COMMITMENT,GREENE,MISSING,MALE,51,BURGLARY 3RD,45-64,NA
14791,2018,OCTOBER,10,NEW COURT COMMITMENT,GREENE,MISSING,MALE,53,CONTRABAND 1ST,45-64,NA
14792,2018,OCTOBER,10,NEW COURT COMMITMENT,HERKIMER,MISSING,MALE,33,BURGLARY 1ST,25-44,NA
14793,2018,OCTOBER,10,NEW COURT COMMITMENT,JEFFERSON,MISSING,MALE,20,CPCS 3RD,18-24,NA
14794,2018,OCTOBER,10,NEW COURT COMMITMENT,JEFFERSON,MISSING,MALE,34,CPCS 3RD,25-44,NA
14795,2018,OCTOBER,10,NEW COURT COMMITMENT,JEFFERSON,MISSING,MALE,35,CPCS 3RD,25-44,NA
14796,2018,OCTOBER,10,NEW COURT COMMITMENT,JEFFERSON,MISSING,MALE,41,BURGLARY 2ND,25-44,NA
14797,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,17,YO ROBBERY,< 18,BROOKLYN
14798,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,20,MANSLAUGHTER 1ST,18-24,BROOKLYN
14799,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,20,ROBBERY 1ST,18-24,BROOKLYN
14800,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,20,ROBBERY 2ND,18-24,BROOKLYN
14801,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,20,CONSPIRACY 2ND,18-24,BROOKLYN
14802,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,20,YO DANG WEAPONS,18-24,BROOKLYN
14803,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,21,ROBBERY 3RD,18-24,BROOKLYN
14804,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,21,C POS WEAPON 2ND,18-24,BROOKLYN
14805,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,21,YO ROBBERY,18-24,BROOKLYN
14806,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,MANSLAUGHTER 1ST,18-24,BROOKLYN
14807,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,ASSAULT 2ND,18-24,BROOKLYN
14808,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,ROBBERY 2ND,18-24,BROOKLYN
14809,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,BURGLARY 3RD,18-24,BROOKLYN
14810,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,C POS WEAPON 2ND,18-24,BROOKLYN
14811,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,24,RECK ENDANGER 1ST,18-24,BROOKLYN
14812,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,24,GRAND LARCEN 4TH,18-24,BROOKLYN
14813,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,26,MURDER 2ND,25-44,BROOKLYN
14814,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,26,C POS WEAPON 2ND,25-44,BROOKLYN
14815,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,27,ROBBERY 2ND,25-44,BROOKLYN
14816,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,27,ROBBERY 3RD,25-44,BROOKLYN
14817,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,MURDER 2ND,25-44,BROOKLYN
14818,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,CRIM SEX ACT 1ST,25-44,BROOKLYN
14819,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,C POS WEAPON 2ND,25-44,BROOKLYN
14820,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,C POS WEAPON 2ND,25-44,BROOKLYN
14821,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,MANSLAUGHTER 1ST,25-44,BROOKLYN
14822,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,ROBBERY 3RD,25-44,BROOKLYN
14823,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,ASSAULT 2ND,25-44,BROOKLYN
14824,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,STOLEN PROP 4TH,25-44,BROOKLYN
14825,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,31,ROBBERY 2ND,25-44,BROOKLYN
14826,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,31,CPCS 4TH,25-44,BROOKLYN
14827,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,31,C POS WEAPON 2ND,25-44,BROOKLYN
14828,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,31,C POS WEAPON 2ND,25-44,BROOKLYN
14829,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,32,ASSAULT 1ST B FELONY,25-44,BROOKLYN
14830,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,32,CPCS 3RD,25-44,BROOKLYN
14831,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,33,"CR POS WEAP 3 SUB1,2,3",25-44,BROOKLYN
14832,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,33,CONTEMPT 1ST,25-44,BROOKLYN
14833,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,34,ASSAULT 2ND,25-44,BROOKLYN
14834,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,34,STRANGULATION 2ND,25-44,BROOKLYN
14835,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,34,CPCS 3RD,25-44,BROOKLYN
14836,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,36,ROBBERY 3RD,25-44,BROOKLYN
14837,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,37,MANSLAUGHTER 1ST,25-44,BROOKLYN
14838,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,37,ASSAULT 2ND,25-44,BROOKLYN
14839,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,38,BURGLARY 2ND,25-44,BROOKLYN
14840,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,39,C POS WEAPON 2ND,25-44,BROOKLYN
14841,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,39,AGG.CRIMINAL CONTEMPT,25-44,BROOKLYN
14842,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,41,BURGLARY 2ND,25-44,BROOKLYN
14843,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,41,BURGLARY 3RD,25-44,BROOKLYN
14844,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,43,BURGLARY 3RD,25-44,BROOKLYN
14845,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,44,MANSLAUGHTER 2ND,25-44,BROOKLYN
14846,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,45,ASSAULT 2ND,45-64,BROOKLYN
14847,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,45,CSCS 3RD,45-64,BROOKLYN
14848,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,46,IDENTITY THEFT 1,45-64,BROOKLYN
14849,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,46,CRIM SEX ACT 2ND 2007,45-64,BROOKLYN
14850,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,46,CONSPIRACY 4TH,45-64,BROOKLYN
14851,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,47,ROBBERY 3RD,45-64,BROOKLYN
14852,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,47,ASSAULT 1ST B FELONY,45-64,BROOKLYN
14853,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,47,C POS WEAPON 2ND,45-64,BROOKLYN
14854,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,48,ASSAULT 2ND,45-64,BROOKLYN
14855,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,48,CSCS 1ST,45-64,BROOKLYN
14856,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,48,CSCS 3RD,45-64,BROOKLYN
14857,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,55,ASSAULT 2ND,45-64,BROOKLYN
14858,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,56,SEX CONDUCT CHILD 1ST,45-64,BROOKLYN
14859,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,56,"CR POS WEAP 3 SUB1,2,3",45-64,BROOKLYN
14860,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,MALE,63,MANSLAUGHTER 1ST,45-64,BROOKLYN
14861,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,38,RES MORTGAGE FRAUD 2ND,25-44,BROOKLYN
14862,2018,OCTOBER,10,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,56,GRAND LARCEN 3RD,45-64,BROOKLYN
14863,2018,OCTOBER,10,NEW COURT COMMITMENT,LEWIS,MISSING,MALE,21,C POS WEAPON 2ND,18-24,NA
14864,2018,OCTOBER,10,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,34,ASSAULT 2ND,25-44,NA
14865,2018,OCTOBER,10,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,39,CPCS 5TH,25-44,NA
14866,2018,OCTOBER,10,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,51,UNLICENSED DRIVER,45-64,NA
14867,2018,OCTOBER,10,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,54,DRIVE INTOX 2 OFF,45-64,NA
14868,2018,OCTOBER,10,NEW COURT COMMITMENT,LIVINGSTON,MISSING,FEMALE,23,MANSLAUGHTER 2ND,18-24,NA
14869,2018,OCTOBER,10,NEW COURT COMMITMENT,LIVINGSTON,MISSING,FEMALE,48,CSCS 3RD,45-64,NA
14870,2018,OCTOBER,10,NEW COURT COMMITMENT,LIVINGSTON,MISSING,FEMALE,56,DRIVE INTOX 2 OFF,45-64,NA
14871,2018,OCTOBER,10,NEW COURT COMMITMENT,MADISON,MISSING,MALE,17,YO ROBBERY,< 18,NA
14872,2018,OCTOBER,10,NEW COURT COMMITMENT,MADISON,MISSING,MALE,33,ASSAULT 2ND,25-44,NA
14873,2018,OCTOBER,10,NEW COURT COMMITMENT,MADISON,MISSING,MALE,39,DIS INDEC MAT MIN 2ND,25-44,NA
14874,2018,OCTOBER,10,NEW COURT COMMITMENT,MADISON,MISSING,MALE,41,CPCS 4TH,25-44,NA
14875,2018,OCTOBER,10,NEW COURT COMMITMENT,MADISON,MISSING,MALE,47,BURGLARY 3RD,45-64,NA
14876,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,17,ROBBERY 2ND,< 18,NA
14877,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,17,C POS WEAPON 2ND,< 18,NA
14878,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,18,C POS WEAPON 2ND,< 18,NA
14879,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,18,YO ROBBERY,< 18,NA
14880,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,18,YO DANG WEAPONS,< 18,NA
14881,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,19,ROBBERY 2ND,18-24,NA
14882,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,21,CPCS 3RD,18-24,NA
14883,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,22,BURGLARY 2ND,18-24,NA
14884,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,22,C POS WEAPON 2ND,18-24,NA
14885,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,24,BURGLARY 2ND,18-24,NA
14886,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,24,BURGLARY 3RD,18-24,NA
14887,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,25,GRAND LARCEN 3RD,25-44,NA
14888,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,26,CPCS 3RD,25-44,NA
14889,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,26,C POS WEAPON 2ND,25-44,NA
14890,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,27,ROBBERY 2ND,25-44,NA
14891,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,27,CPCS 3RD,25-44,NA
14892,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,27,C POS WEAPON 2ND,25-44,NA
14893,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,28,VEHICULR MANSL 1ST,25-44,NA
14894,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,28,GRAND LARCEN 3RD,25-44,NA
14895,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,29,C POS WEAPON 2ND,25-44,NA
14896,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,30,BURGLARY 3RD,25-44,NA
14897,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,32,ROBBERY 1ST,25-44,NA
14898,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,32,GRAND LARCEN 4TH,25-44,NA
14899,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,32,C POS WEAPON 2ND,25-44,NA
14900,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,33,SEXUAL ABUSE 1ST,25-44,NA
14901,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,33,"CR POS WEAP 3 SUB1,2,3",25-44,NA
14902,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,34,CPCS 3RD,25-44,NA
14903,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,35,MURDER 2ND,25-44,NA
14904,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,35,ASSAULT 2ND,25-44,NA
14905,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,35,STRANGULATION 2ND,25-44,NA
14906,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,35,CPCS 3RD,25-44,NA
14907,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,37,"CR POS WEAP 3 SUB1,2,3",25-44,NA
14908,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,38,CONTEMPT 1ST,25-44,NA
14909,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,39,BURGLARY 1ST,25-44,NA
14910,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,39,SEXUAL ABUSE 1ST,25-44,NA
14911,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,39,C POS WEAPON 2ND,25-44,NA
14912,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,42,C POS WEAPON 2ND,25-44,NA
14913,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,47,GRAND LARCEN 4TH,45-64,NA
14914,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,48,DRIVE INTOX 2 OFF,45-64,NA
14915,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,49,DWI: ALC OR DRGS 3 OFF,45-64,NA
14916,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,51,CPCS 3RD,45-64,NA
14917,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,52,BURGLARY 2ND,45-64,NA
14918,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,53,BURGLARY 3RD,45-64,NA
14919,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,54,ROBBERY 3RD,45-64,NA
14920,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,58,BURGLARY 2ND,45-64,NA
14921,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,MALE,60,AGGR DWI:1 PRIOR 10 YR,45-64,NA
14922,2018,OCTOBER,10,NEW COURT COMMITMENT,MONROE,MISSING,FEMALE,20,YOUTHFUL OFFENDER,18-24,NA
14923,2018,OCTOBER,10,NEW COURT COMMITMENT,MONTGOMERY,MISSING,MALE,22,CRIM MISCHIEF 2ND,18-24,NA
14924,2018,OCTOBER,10,NEW COURT COMMITMENT,MONTGOMERY,MISSING,FEMALE,21,CSCS 5TH,18-24,NA
14925,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,18,BURGLARY 2ND,< 18,NA
14926,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,22,YO-CRIM SEX ACT/SEX ABUSE,18-24,NA
14927,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,24,MURDER 2ND,18-24,NA
14928,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,ASSAULT 2ND,25-44,NA
14929,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,PROMO PROSTI 3RD,25-44,NA
14930,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,CSCS 3RD,25-44,NA
14931,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,C POS WEAPON 2ND,25-44,NA
14932,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,26,ASSAULT 2ND,25-44,NA
14933,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,27,CPCS 3RD,25-44,NA
14934,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,29,CSCS 5TH,25-44,NA
14935,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,29,CPCS 5TH,25-44,NA
14936,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,33,BURGLARY 2ND,25-44,NA
14937,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,35,CPCS 3RD,25-44,NA
14938,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,36,C POS WEAPON 2ND,25-44,NA
14939,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,37,CSCS 3RD,25-44,NA
14940,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,39,CPCS 3RD,25-44,NA
14941,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,41,CSCS 3RD,25-44,NA
14942,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,43,RAPE 2ND 2007,25-44,NA
14943,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,45,CPCS 5TH,45-64,NA
14944,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,53,MURDER 2ND,45-64,NA
14945,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,FEMALE,38,STOLEN PROP 3RD,25-44,NA
14946,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,FEMALE,39,STOLEN PROP 3RD,25-44,NA
14947,2018,OCTOBER,10,NEW COURT COMMITMENT,NASSAU,MISSING,FEMALE,63,CSCS 3RD,45-64,NA
14948,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,17,ASSAULT 1ST B FELONY,< 18,MANHATTAN
14949,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,18,INCEST 1ST DEGREE,< 18,MANHATTAN
14950,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,19,YO ASSAULT,18-24,MANHATTAN
14951,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,20,ROBBERY 2ND,18-24,MANHATTAN
14952,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,20,ROBBERY 2ND,18-24,MANHATTAN
14953,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,21,ROBBERY 2ND,18-24,MANHATTAN
14954,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,21,ASSAULT 1ST B FELONY,18-24,MANHATTAN
14955,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,21,ASSAULT 2ND,18-24,MANHATTAN
14956,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,ROBBERY 3RD,18-24,MANHATTAN
14957,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,ASSAULT 1ST B FELONY,18-24,MANHATTAN
14958,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,C POS WEAPON 2ND,18-24,MANHATTAN
14959,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,23,MANSLAUGHTER 2ND,18-24,MANHATTAN
14960,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,23,RAPE 2ND 2007,18-24,MANHATTAN
14961,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,23,IDENTITY THEFT 2,18-24,MANHATTAN
14962,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,23,POS FORGE INS 1ST,18-24,MANHATTAN
14963,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,23,CSCS 3RD,18-24,MANHATTAN
14964,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,23,CONSPIRACY 4TH,18-24,MANHATTAN
14965,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,24,C POS WEAPON 2ND,18-24,MANHATTAN
14966,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,25,MANSLAUGHTER 2ND,25-44,MANHATTAN
14967,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,26,AGG FAMILY OFFENSE,25-44,MANHATTAN
14968,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,27,ROBBERY 2ND,25-44,MANHATTAN
14969,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,27,CSCS 2ND,25-44,MANHATTAN
14970,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,27,CSCS 3RD,25-44,MANHATTAN
14971,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,27,CPCS 3RD,25-44,MANHATTAN
14972,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,27,C POS WEAPON 2ND,25-44,MANHATTAN
14973,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,27,CONTEMPT 1ST,25-44,MANHATTAN
14974,2018,OCTOBER,10,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,28,GRAND LARCEN 4TH,25-44,MANHATTAN
